"pid","total_commit","total_nonmerge_commit","ageAtActions","contributorsize","time","interventionTRUE","time_after_intervention","merge_commits","language","workflow","nonmerge_commits","workflow_morethan2","job_morethan1","contributor_factor","actionsadoptage"
"5171600","11217","8167","91","299","4","0","0","68","Python","7","131","1","1","7","13"
"5171600","11217","8167","91","299","5","0","0","28","Python","7","43","1","1","7","13"
"5171600","11217","8167","91","299","6","0","0","22","Python","7","43","1","1","7","13"
"5171600","11217","8167","91","299","7","0","0","67","Python","7","127","1","1","7","13"
"5171600","11217","8167","91","299","8","0","0","15","Python","7","25","1","1","7","13"
"5171600","11217","8167","91","299","9","0","0","18","Python","7","45","1","1","7","13"
"5171600","11217","8167","91","299","10","0","0","48","Python","7","94","1","1","7","13"
"5171600","11217","8167","91","299","11","0","0","56","Python","7","93","1","1","7","13"
"5171600","11217","8167","91","299","12","0","0","40","Python","7","84","1","1","7","13"
"5171600","11217","8167","91","299","13","1","1","33","Python","7","68","1","1","7","13"
"5171600","11217","8167","91","299","14","1","2","47","Python","7","106","1","1","7","13"
"5171600","11217","8167","91","299","15","1","3","44","Python","7","97","1","1","7","13"
"5171600","11217","8167","91","299","16","1","4","38","Python","7","105","1","1","7","13"
"5171600","11217","8167","91","299","17","1","5","25","Python","7","50","1","1","7","13"
"5171600","11217","8167","91","299","18","1","6","71","Python","7","139","1","1","7","13"
"5171600","11217","8167","91","299","19","1","7","48","Python","7","94","1","1","7","13"
"5171600","11217","8167","91","299","20","1","8","32","Python","7","80","1","1","7","13"
"5171600","11217","8167","91","299","21","1","9","35","Python","7","64","1","1","7","13"
"5171600","11217","8167","91","299","22","1","10","57","Python","7","104","1","1","7","13"
"5171600","11217","8167","91","299","23","1","11","32","Python","7","40","1","1","7","13"
"5171600","11217","8167","91","299","24","1","12","40","Python","7","68","1","1","7","13"
"521583","32413","17050","120","388","1","0","0","118","PHP","4","82","1",,"9","13"
"521583","32413","17050","120","388","2","0","0","134","PHP","4","114","1",,"9","13"
"521583","32413","17050","120","388","3","0","0","156","PHP","4","137","1",,"9","13"
"521583","32413","17050","120","388","4","0","0","351","PHP","4","303","1",,"9","13"
"521583","32413","17050","120","388","5","0","0","294","PHP","4","209","1",,"9","13"
"521583","32413","17050","120","388","6","0","0","251","PHP","4","144","1",,"9","13"
"521583","32413","17050","120","388","7","0","0","391","PHP","4","159","1",,"9","13"
"521583","32413","17050","120","388","8","0","0","326","PHP","4","139","1",,"9","13"
"521583","32413","17050","120","388","9","0","0","274","PHP","4","155","1",,"9","13"
"521583","32413","17050","120","388","10","0","0","402","PHP","4","205","1",,"9","13"
"521583","32413","17050","120","388","11","0","0","254","PHP","4","131","1",,"9","13"
"521583","32413","17050","120","388","12","0","0","195","PHP","4","125","1",,"9","13"
"521583","32413","17050","120","388","13","1","1","153","PHP","4","75","1",,"9","13"
"521583","32413","17050","120","388","14","1","2","384","PHP","4","222","1",,"9","13"
"521583","32413","17050","120","388","15","1","3","294","PHP","4","150","1",,"9","13"
"521583","32413","17050","120","388","16","1","4","155","PHP","4","97","1",,"9","13"
"521583","32413","17050","120","388","17","1","5","198","PHP","4","81","1",,"9","13"
"521583","32413","17050","120","388","18","1","6","346","PHP","4","175","1",,"9","13"
"521583","32413","17050","120","388","19","1","7","84","PHP","4","45","1",,"9","13"
"521583","32413","17050","120","388","20","1","8","53","PHP","4","55","1",,"9","13"
"521583","32413","17050","120","388","21","1","9","235","PHP","4","169","1",,"9","13"
"521583","32413","17050","120","388","22","1","10","283","PHP","4","203","1",,"9","13"
"521583","32413","17050","120","388","23","1","11","241","PHP","4","131","1",,"9","13"
"521583","32413","17050","120","388","24","1","12","192","PHP","4","101","1",,"9","13"
"5244445","7290","5389","91","174","1","0","0","11","Java","4","34","1","0","4","13"
"5244445","7290","5389","91","174","2","0","0","21","Java","4","34","1","0","4","13"
"5244445","7290","5389","91","174","3","0","0","10","Java","4","31","1","0","4","13"
"5244445","7290","5389","91","174","4","0","0","17","Java","4","68","1","0","4","13"
"5244445","7290","5389","91","174","5","0","0","26","Java","4","71","1","0","4","13"
"5244445","7290","5389","91","174","6","0","0","32","Java","4","44","1","0","4","13"
"5244445","7290","5389","91","174","7","0","0","10","Java","4","24","1","0","4","13"
"5244445","7290","5389","91","174","8","0","0","22","Java","4","42","1","0","4","13"
"5244445","7290","5389","91","174","9","0","0","41","Java","4","98","1","0","4","13"
"5244445","7290","5389","91","174","10","0","0","82","Java","4","191","1","0","4","13"
"5244445","7290","5389","91","174","11","0","0","38","Java","4","119","1","0","4","13"
"5244445","7290","5389","91","174","12","0","0","42","Java","4","76","1","0","4","13"
"5244445","7290","5389","91","174","13","1","1","44","Java","4","74","1","0","4","13"
"5244445","7290","5389","91","174","14","1","2","41","Java","4","88","1","0","4","13"
"5244445","7290","5389","91","174","15","1","3","60","Java","4","131","1","0","4","13"
"5244445","7290","5389","91","174","16","1","4","51","Java","4","87","1","0","4","13"
"5244445","7290","5389","91","174","17","1","5","41","Java","4","72","1","0","4","13"
"5244445","7290","5389","91","174","18","1","6","14","Java","4","38","1","0","4","13"
"5244445","7290","5389","91","174","19","1","7","36","Java","4","82","1","0","4","13"
"5244445","7290","5389","91","174","20","1","8","8","Java","4","12","1","0","4","13"
"5244445","7290","5389","91","174","21","1","9","29","Java","4","53","1","0","4","13"
"5244445","7290","5389","91","174","22","1","10","34","Java","4","83","1","0","4","13"
"5244445","7290","5389","91","174","23","1","11","34","Java","4","55","1","0","4","13"
"5244445","7290","5389","91","174","24","1","12","15","Java","4","31","1","0","4","13"
"52796596","6775","5798","48","151","1","0","0","12","Python","2","62","0","1","4","12"
"52796596","6775","5798","48","151","2","0","0","12","Python","2","73","0","1","4","12"
"52796596","6775","5798","48","151","3","0","0","18","Python","2","59","0","1","4","12"
"52796596","6775","5798","48","151","4","0","0","22","Python","2","126","0","1","4","12"
"52796596","6775","5798","48","151","5","0","0","15","Python","2","50","0","1","4","12"
"52796596","6775","5798","48","151","6","0","0","11","Python","2","46","0","1","4","12"
"52796596","6775","5798","48","151","7","0","0","4","Python","2","14","0","1","4","12"
"52796596","6775","5798","48","151","8","0","0","9","Python","2","77","0","1","4","12"
"52796596","6775","5798","48","151","9","0","0","11","Python","2","68","0","1","4","12"
"52796596","6775","5798","48","151","10","0","0","25","Python","2","70","0","1","4","12"
"52796596","6775","5798","48","151","11","0","0","16","Python","2","78","0","1","4","12"
"52796596","6775","5798","48","151","12","0","0","22","Python","2","133","0","1","4","12"
"52796596","6775","5798","48","151","13","1","1","77","Python","2","331","0","1","4","12"
"52796596","6775","5798","48","151","14","1","2","54","Python","2","249","0","1","4","12"
"52796596","6775","5798","48","151","15","1","3","20","Python","2","129","0","1","4","12"
"52796596","6775","5798","48","151","16","1","4","15","Python","2","139","0","1","4","12"
"52796596","6775","5798","48","151","17","1","5","26","Python","2","232","0","1","4","12"
"52796596","6775","5798","48","151","18","1","6","30","Python","2","236","0","1","4","12"
"52796596","6775","5798","48","151","19","1","7","17","Python","2","155","0","1","4","12"
"52796596","6775","5798","48","151","20","1","8","10","Python","2","98","0","1","4","12"
"52796596","6775","5798","48","151","21","1","9","16","Python","2","172","0","1","4","12"
"52796596","6775","5798","48","151","22","1","10","18","Python","2","140","0","1","4","12"
"52796596","6775","5798","48","151","23","1","11","16","Python","2","94","0","1","4","12"
"52796596","6775","5798","48","151","24","1","12","8","Python","2","44","0","1","4","12"
"53253439","1168","933","47","23","1","0","0","6","JavaScript","2","16","0","0","1","13"
"53253439","1168","933","47","23","2","0","0","4","JavaScript","2","9","0","0","1","13"
"53253439","1168","933","47","23","3","0","0","2","JavaScript","2","2","0","0","1","13"
"53253439","1168","933","47","23","4","0","0","4","JavaScript","2","6","0","0","1","13"
"53253439","1168","933","47","23","5","0","0","3","JavaScript","2","10","0","0","1","13"
"53253439","1168","933","47","23","6","0","0","6","JavaScript","2","14","0","0","1","13"
"53253439","1168","933","47","23","7","0","0","5","JavaScript","2","6","0","0","1","13"
"53253439","1168","933","47","23","8","0","0","3","JavaScript","2","2","0","0","1","13"
"53253439","1168","933","47","23","9","0","0","4","JavaScript","2","10","0","0","1","13"
"53253439","1168","933","47","23","10","0","0","7","JavaScript","2","10","0","0","1","13"
"53253439","1168","933","47","23","11","0","0","6","JavaScript","2","21","0","0","1","13"
"53253439","1168","933","47","23","12","0","0","4","JavaScript","2","10","0","0","1","13"
"53253439","1168","933","47","23","13","1","1","4","JavaScript","2","9","0","0","1","13"
"53253439","1168","933","47","23","14","1","2","3","JavaScript","2","3","0","0","1","13"
"53253439","1168","933","47","23","15","1","3","4","JavaScript","2","3","0","0","1","13"
"53253439","1168","933","47","23","16","1","4","2","JavaScript","2","4","0","0","1","13"
"53253439","1168","933","47","23","17","1","5","3","JavaScript","2","5","0","0","1","13"
"53253439","1168","933","47","23","18","1","6","5","JavaScript","2","17","0","0","1","13"
"53253439","1168","933","47","23","19","1","7","1","JavaScript","2","1","0","0","1","13"
"53253439","1168","933","47","23","20","1","8","4","JavaScript","2","9","0","0","1","13"
"53253439","1168","933","47","23","21","1","9","1","JavaScript","2","1","0","0","1","13"
"53253439","1168","933","47","23","22","1","10","3","JavaScript","2","2","0","0","1","13"
"53253439","1168","933","47","23","23","1","11","2","JavaScript","2","2","0","0","1","13"
"53253439","1168","933","47","23","24","1","12","2","JavaScript","2","2","0","0","1","13"
"53696628","1736","1016","50","37","1","0","0","31","JavaScript","1","42","0","1","2","10"
"53696628","1736","1016","50","37","2","0","0","23","JavaScript","1","26","0","1","2","10"
"53696628","1736","1016","50","37","3","0","0","45","JavaScript","1","73","0","1","2","10"
"53696628","1736","1016","50","37","4","0","0","30","JavaScript","1","29","0","1","2","10"
"53696628","1736","1016","50","37","5","0","0","39","JavaScript","1","59","0","1","2","10"
"53696628","1736","1016","50","37","6","0","0","44","JavaScript","1","50","0","1","2","10"
"53696628","1736","1016","50","37","7","0","0","29","JavaScript","1","42","0","1","2","10"
"53696628","1736","1016","50","37","8","0","0","38","JavaScript","1","38","0","1","2","10"
"53696628","1736","1016","50","37","9","0","0","34","JavaScript","1","35","0","1","2","10"
"53696628","1736","1016","50","37","10","0","0","28","JavaScript","1","28","0","1","2","10"
"53696628","1736","1016","50","37","11","0","0","31","JavaScript","1","39","0","1","2","10"
"53696628","1736","1016","50","37","12","0","0","40","JavaScript","1","37","0","1","2","10"
"53696628","1736","1016","50","37","13","1","1","14","JavaScript","1","13","0","1","2","10"
"53696628","1736","1016","50","37","14","1","2","8","JavaScript","1","18","0","1","2","10"
"53696628","1736","1016","50","37","15","1","3","2","JavaScript","1","7","0","1","2","10"
"53696628","1736","1016","50","37","16","1","4","33","JavaScript","1","40","0","1","2","10"
"53696628","1736","1016","50","37","17","1","5","16","JavaScript","1","13","0","1","2","10"
"53696628","1736","1016","50","37","18","1","6","29","JavaScript","1","36","0","1","2","10"
"53696628","1736","1016","50","37","19","1","7","23","JavaScript","1","21","0","1","2","10"
"53696628","1736","1016","50","37","20","1","8","17","JavaScript","1","22","0","1","2","10"
"53696628","1736","1016","50","37","21","1","9","20","JavaScript","1","20","0","1","2","10"
"53696628","1736","1016","50","37","22","1","10","26","JavaScript","1","26","0","1","2","10"
"53696628","1736","1016","50","37","23","1","11","13","JavaScript","1","21","0","1","2","10"
"53696628","1736","1016","50","37","24","1","12","2","JavaScript","1","4","0","1","2","10"
"54173593","32958","23588","46","377","1","0","0","203","TypeScript","13","428","1",,"9","13"
"54173593","32958","23588","46","377","2","0","0","263","TypeScript","13","541","1",,"9","13"
"54173593","32958","23588","46","377","3","0","0","251","TypeScript","13","737","1",,"9","13"
"54173593","32958","23588","46","377","4","0","0","246","TypeScript","13","580","1",,"9","13"
"54173593","32958","23588","46","377","5","0","0","182","TypeScript","13","649","1",,"9","13"
"54173593","32958","23588","46","377","6","0","0","126","TypeScript","13","275","1",,"9","13"
"54173593","32958","23588","46","377","7","0","0","193","TypeScript","13","433","1",,"9","13"
"54173593","32958","23588","46","377","8","0","0","235","TypeScript","13","618","1",,"9","13"
"54173593","32958","23588","46","377","9","0","0","121","TypeScript","13","442","1",,"9","13"
"54173593","32958","23588","46","377","10","0","0","154","TypeScript","13","420","1",,"9","13"
"54173593","32958","23588","46","377","11","0","0","205","TypeScript","13","629","1",,"9","13"
"54173593","32958","23588","46","377","12","0","0","254","TypeScript","13","735","1",,"9","13"
"54173593","32958","23588","46","377","13","1","1","207","TypeScript","13","384","1",,"9","13"
"54173593","32958","23588","46","377","14","1","2","145","TypeScript","13","689","1",,"9","13"
"54173593","32958","23588","46","377","15","1","3","161","TypeScript","13","459","1",,"9","13"
"54173593","32958","23588","46","377","16","1","4","163","TypeScript","13","429","1",,"9","13"
"54173593","32958","23588","46","377","17","1","5","199","TypeScript","13","557","1",,"9","13"
"54173593","32958","23588","46","377","18","1","6","204","TypeScript","13","534","1",,"9","13"
"54173593","32958","23588","46","377","19","1","7","178","TypeScript","13","543","1",,"9","13"
"54173593","32958","23588","46","377","20","1","8","226","TypeScript","13","594","1",,"9","13"
"54173593","32958","23588","46","377","21","1","9","138","TypeScript","13","344","1",,"9","13"
"54173593","32958","23588","46","377","22","1","10","118","TypeScript","13","438","1",,"9","13"
"54173593","32958","23588","46","377","23","1","11","152","TypeScript","13","448","1",,"9","13"
"54173593","32958","23588","46","377","24","1","12","98","TypeScript","13","324","1",,"9","13"
"54298946","9572","7355","48","61","1","0","0","60","Java","5","119","1","0","2","11"
"54298946","9572","7355","48","61","2","0","0","92","Java","5","166","1","0","2","11"
"54298946","9572","7355","48","61","3","0","0","62","Java","5","113","1","0","2","11"
"54298946","9572","7355","48","61","4","0","0","56","Java","5","80","1","0","2","11"
"54298946","9572","7355","48","61","5","0","0","81","Java","5","187","1","0","2","11"
"54298946","9572","7355","48","61","6","0","0","73","Java","5","136","1","0","2","11"
"54298946","9572","7355","48","61","7","0","0","59","Java","5","90","1","0","2","11"
"54298946","9572","7355","48","61","8","0","0","35","Java","5","74","1","0","2","11"
"54298946","9572","7355","48","61","9","0","0","75","Java","5","106","1","0","2","11"
"54298946","9572","7355","48","61","10","0","0","67","Java","5","125","1","0","2","11"
"54298946","9572","7355","48","61","11","0","0","74","Java","5","153","1","0","2","11"
"54298946","9572","7355","48","61","12","0","0","50","Java","5","96","1","0","2","11"
"54298946","9572","7355","48","61","13","1","1","95","Java","5","180","1","0","2","11"
"54298946","9572","7355","48","61","14","1","2","85","Java","5","158","1","0","2","11"
"54298946","9572","7355","48","61","15","1","3","76","Java","5","124","1","0","2","11"
"54298946","9572","7355","48","61","16","1","4","86","Java","5","134","1","0","2","11"
"54298946","9572","7355","48","61","17","1","5","70","Java","5","114","1","0","2","11"
"54298946","9572","7355","48","61","18","1","6","63","Java","5","111","1","0","2","11"
"54298946","9572","7355","48","61","19","1","7","87","Java","5","146","1","0","2","11"
"54298946","9572","7355","48","61","20","1","8","68","Java","5","104","1","0","2","11"
"54298946","9572","7355","48","61","21","1","9","80","Java","5","128","1","0","2","11"
"54298946","9572","7355","48","61","22","1","10","73","Java","5","118","1","0","2","11"
"54298946","9572","7355","48","61","23","1","11","34","Java","5","58","1","0","2","11"
"54298946","9572","7355","48","61","24","1","12","70","Java","5","116","1","0","2","11"
"5482172","21808","19610","91","121","1","0","0","17","Rich Text Format","3","110","1","0","3","12"
"5482172","21808","19610","91","121","2","0","0","32","Rich Text Format","3","305","1","0","3","12"
"5482172","21808","19610","91","121","3","0","0","13","Rich Text Format","3","177","1","0","3","12"
"5482172","21808","19610","91","121","4","0","0","4","Rich Text Format","3","49","1","0","3","12"
"5482172","21808","19610","91","121","5","0","0","6","Rich Text Format","3","45","1","0","3","12"
"5482172","21808","19610","91","121","6","0","0","22","Rich Text Format","3","348","1","0","3","12"
"5482172","21808","19610","91","121","7","0","0","11","Rich Text Format","3","56","1","0","3","12"
"5482172","21808","19610","91","121","8","0","0","6","Rich Text Format","3","100","1","0","3","12"
"5482172","21808","19610","91","121","9","0","0","31","Rich Text Format","3","605","1","0","3","12"
"5482172","21808","19610","91","121","10","0","0","8","Rich Text Format","3","43","1","0","3","12"
"5482172","21808","19610","91","121","11","0","0","12","Rich Text Format","3","103","1","0","3","12"
"5482172","21808","19610","91","121","12","0","0","14","Rich Text Format","3","187","1","0","3","12"
"5482172","21808","19610","91","121","13","1","1","16","Rich Text Format","3","184","1","0","3","12"
"5482172","21808","19610","91","121","14","1","2","7","Rich Text Format","3","41","1","0","3","12"
"5482172","21808","19610","91","121","15","1","3","6","Rich Text Format","3","33","1","0","3","12"
"5482172","21808","19610","91","121","16","1","4","7","Rich Text Format","3","75","1","0","3","12"
"5482172","21808","19610","91","121","17","1","5","14","Rich Text Format","3","65","1","0","3","12"
"5482172","21808","19610","91","121","18","1","6","7","Rich Text Format","3","188","1","0","3","12"
"5482172","21808","19610","91","121","19","1","7","6","Rich Text Format","3","22","1","0","3","12"
"5482172","21808","19610","91","121","20","1","8","21","Rich Text Format","3","98","1","0","3","12"
"5482172","21808","19610","91","121","21","1","9","10","Rich Text Format","3","118","1","0","3","12"
"5482172","21808","19610","91","121","22","1","10","7","Rich Text Format","3","51","1","0","3","12"
"5482172","21808","19610","91","121","23","1","11","12","Rich Text Format","3","299","1","0","3","12"
"5482172","21808","19610","91","121","24","1","12","3","Rich Text Format","3","25","1","0","3","12"
"54972769","7219","5405","48","55","1","0","0","26","Python","6","101","1","1","2","11"
"54972769","7219","5405","48","55","2","0","0","118","Python","6","127","1","1","2","11"
"54972769","7219","5405","48","55","3","0","0","97","Python","6","151","1","1","2","11"
"54972769","7219","5405","48","55","4","0","0","25","Python","6","75","1","1","2","11"
"54972769","7219","5405","48","55","5","0","0","32","Python","6","21","1","1","2","11"
"54972769","7219","5405","48","55","6","0","0","37","Python","6","65","1","1","2","11"
"54972769","7219","5405","48","55","7","0","0","40","Python","6","69","1","1","2","11"
"54972769","7219","5405","48","55","8","0","0","51","Python","6","95","1","1","2","11"
"54972769","7219","5405","48","55","9","0","0","33","Python","6","70","1","1","2","11"
"54972769","7219","5405","48","55","10","0","0","24","Python","6","31","1","1","2","11"
"54972769","7219","5405","48","55","11","0","0","23","Python","6","24","1","1","2","11"
"54972769","7219","5405","48","55","12","0","0","28","Python","6","58","1","1","2","11"
"54972769","7219","5405","48","55","13","1","1","21","Python","6","48","1","1","2","11"
"54972769","7219","5405","48","55","14","1","2","15","Python","6","14","1","1","2","11"
"54972769","7219","5405","48","55","15","1","3","20","Python","6","28","1","1","2","11"
"54972769","7219","5405","48","55","16","1","4","10","Python","6","15","1","1","2","11"
"54972769","7219","5405","48","55","17","1","5","6","Python","6","13","1","1","2","11"
"54972769","7219","5405","48","55","18","1","6","20","Python","6","17","1","1","2","11"
"54972769","7219","5405","48","55","19","1","7","9","Python","6","4","1","1","2","11"
"54972769","7219","5405","48","55","20","1","8","3","Python","6","3","1","1","2","11"
"54972769","7219","5405","48","55","21","1","9","5","Python","6","6","1","1","2","11"
"54972769","7219","5405","48","55","22","1","10","20","Python","6","68","1","1","2","11"
"54972769","7219","5405","48","55","23","1","11","14","Python","6","15","1","1","2","11"
"54972769","7219","5405","48","55","24","1","12","21","Python","6","26","1","1","2","11"
"54980593","10312","9066","47","351","1","0","0","17","Python","3","37","1",,"8","12"
"54980593","10312","9066","47","351","2","0","0","9","Python","3","34","1",,"8","12"
"54980593","10312","9066","47","351","3","0","0","4","Python","3","18","1",,"8","12"
"54980593","10312","9066","47","351","4","0","0","9","Python","3","35","1",,"8","12"
"54980593","10312","9066","47","351","5","0","0","4","Python","3","33","1",,"8","12"
"54980593","10312","9066","47","351","6","0","0","3","Python","3","8","1",,"8","12"
"54980593","10312","9066","47","351","7","0","0","2","Python","3","8","1",,"8","12"
"54980593","10312","9066","47","351","8","0","0","3","Python","3","19","1",,"8","12"
"54980593","10312","9066","47","351","9","0","0","3","Python","3","13","1",,"8","12"
"54980593","10312","9066","47","351","10","0","0","19","Python","3","53","1",,"8","12"
"54980593","10312","9066","47","351","11","0","0","13","Python","3","26","1",,"8","12"
"54980593","10312","9066","47","351","12","0","0","6","Python","3","24","1",,"8","12"
"54980593","10312","9066","47","351","13","1","1","11","Python","3","18","1",,"8","12"
"54980593","10312","9066","47","351","14","1","2","22","Python","3","58","1",,"8","12"
"54980593","10312","9066","47","351","15","1","3","2","Python","3","15","1",,"8","12"
"54980593","10312","9066","47","351","16","1","4","27","Python","3","122","1",,"8","12"
"54980593","10312","9066","47","351","17","1","5","12","Python","3","50","1",,"8","12"
"54980593","10312","9066","47","351","18","1","6","35","Python","3","95","1",,"8","12"
"54980593","10312","9066","47","351","19","1","7","24","Python","3","59","1",,"8","12"
"54980593","10312","9066","47","351","20","1","8","21","Python","3","52","1",,"8","12"
"54980593","10312","9066","47","351","21","1","9","22","Python","3","51","1",,"8","12"
"54980593","10312","9066","47","351","22","1","10","1","Python","3","5","1",,"8","12"
"54980593","10312","9066","47","351","23","1","11","12","Python","3","30","1",,"8","12"
"54980593","10312","9066","47","351","24","1","12","22","Python","3","89","1",,"8","12"
"55262614","3444","2866","48","153","1","0","0","14","Julia","4","46","1","1","4","11"
"55262614","3444","2866","48","153","2","0","0","21","Julia","4","79","1","1","4","11"
"55262614","3444","2866","48","153","3","0","0","16","Julia","4","43","1","1","4","11"
"55262614","3444","2866","48","153","4","0","0","12","Julia","4","20","1","1","4","11"
"55262614","3444","2866","48","153","5","0","0","3","Julia","4","32","1","1","4","11"
"55262614","3444","2866","48","153","6","0","0","7","Julia","4","23","1","1","4","11"
"55262614","3444","2866","48","153","7","0","0","6","Julia","4","29","1","1","4","11"
"55262614","3444","2866","48","153","8","0","0","16","Julia","4","76","1","1","4","11"
"55262614","3444","2866","48","153","9","0","0","5","Julia","4","35","1","1","4","11"
"55262614","3444","2866","48","153","10","0","0","24","Julia","4","54","1","1","4","11"
"55262614","3444","2866","48","153","11","0","0","5","Julia","4","17","1","1","4","11"
"55262614","3444","2866","48","153","12","0","0","6","Julia","4","21","1","1","4","11"
"55262614","3444","2866","48","153","13","1","1","14","Julia","4","28","1","1","4","11"
"55262614","3444","2866","48","153","14","1","2","12","Julia","4","48","1","1","4","11"
"55262614","3444","2866","48","153","15","1","3","16","Julia","4","35","1","1","4","11"
"55262614","3444","2866","48","153","16","1","4","22","Julia","4","55","1","1","4","11"
"55262614","3444","2866","48","153","17","1","5","17","Julia","4","61","1","1","4","11"
"55262614","3444","2866","48","153","18","1","6","8","Julia","4","11","1","1","4","11"
"55262614","3444","2866","48","153","19","1","7","4","Julia","4","3","1","1","4","11"
"55262614","3444","2866","48","153","20","1","8","12","Julia","4","35","1","1","4","11"
"55262614","3444","2866","48","153","21","1","9","16","Julia","4","69","1","1","4","11"
"55262614","3444","2866","48","153","22","1","10","16","Julia","4","95","1","1","4","11"
"55262614","3444","2866","48","153","23","1","11","20","Julia","4","115","1","1","4","11"
"55262614","3444","2866","48","153","24","1","12","24","Julia","4","119","1","1","4","11"
"55341469","16712","12609","47","69","1","0","0","76","C#","1","280","0",,"2","12"
"55341469","16712","12609","47","69","2","0","0","48","C#","1","142","0",,"2","12"
"55341469","16712","12609","47","69","3","0","0","55","C#","1","213","0",,"2","12"
"55341469","16712","12609","47","69","4","0","0","61","C#","1","346","0",,"2","12"
"55341469","16712","12609","47","69","5","0","0","56","C#","1","254","0",,"2","12"
"55341469","16712","12609","47","69","6","0","0","85","C#","1","173","0",,"2","12"
"55341469","16712","12609","47","69","7","0","0","283","C#","1","616","0",,"2","12"
"55341469","16712","12609","47","69","8","0","0","162","C#","1","303","0",,"2","12"
"55341469","16712","12609","47","69","9","0","0","116","C#","1","323","0",,"2","12"
"55341469","16712","12609","47","69","10","0","0","102","C#","1","345","0",,"2","12"
"55341469","16712","12609","47","69","11","0","0","128","C#","1","426","0",,"2","12"
"55341469","16712","12609","47","69","12","0","0","127","C#","1","307","0",,"2","12"
"55341469","16712","12609","47","69","13","1","1","78","C#","1","191","0",,"2","12"
"55341469","16712","12609","47","69","14","1","2","139","C#","1","364","0",,"2","12"
"55341469","16712","12609","47","69","15","1","3","150","C#","1","318","0",,"2","12"
"55341469","16712","12609","47","69","16","1","4","57","C#","1","173","0",,"2","12"
"55341469","16712","12609","47","69","17","1","5","62","C#","1","200","0",,"2","12"
"55341469","16712","12609","47","69","18","1","6","120","C#","1","362","0",,"2","12"
"55341469","16712","12609","47","69","19","1","7","164","C#","1","347","0",,"2","12"
"55341469","16712","12609","47","69","20","1","8","158","C#","1","407","0",,"2","12"
"55341469","16712","12609","47","69","21","1","9","217","C#","1","586","0",,"2","12"
"55341469","16712","12609","47","69","22","1","10","262","C#","1","963","0",,"2","12"
"55341469","16712","12609","47","69","23","1","11","302","C#","1","841","0",,"2","12"
"55341469","16712","12609","47","69","24","1","12","78","C#","1","274","0",,"2","12"
"5550567","8677","7254","91","77","1","0","0","9","Java","3","33","1","0","3","12"
"5550567","8677","7254","91","77","2","0","0","17","Java","3","56","1","0","3","12"
"5550567","8677","7254","91","77","3","0","0","13","Java","3","48","1","0","3","12"
"5550567","8677","7254","91","77","4","0","0","9","Java","3","37","1","0","3","12"
"5550567","8677","7254","91","77","5","0","0","14","Java","3","31","1","0","3","12"
"5550567","8677","7254","91","77","6","0","0","7","Java","3","32","1","0","3","12"
"5550567","8677","7254","91","77","7","0","0","1","Java","3","12","1","0","3","12"
"5550567","8677","7254","91","77","8","0","0","7","Java","3","259","1","0","3","12"
"5550567","8677","7254","91","77","9","0","0","11","Java","3","34","1","0","3","12"
"5550567","8677","7254","91","77","10","0","0","7","Java","3","14","1","0","3","12"
"5550567","8677","7254","91","77","11","0","0","16","Java","3","25","1","0","3","12"
"5550567","8677","7254","91","77","12","0","0","16","Java","3","175","1","0","3","12"
"5550567","8677","7254","91","77","13","1","1","8","Java","3","33","1","0","3","12"
"5550567","8677","7254","91","77","14","1","2","4","Java","3","24","1","0","3","12"
"5550567","8677","7254","91","77","15","1","3","10","Java","3","106","1","0","3","12"
"5550567","8677","7254","91","77","16","1","4","7","Java","3","40","1","0","3","12"
"5550567","8677","7254","91","77","17","1","5","6","Java","3","61","1","0","3","12"
"5550567","8677","7254","91","77","18","1","6","4","Java","3","15","1","0","3","12"
"5550567","8677","7254","91","77","19","1","7","3","Java","3","16","1","0","3","12"
"5550567","8677","7254","91","77","20","1","8","9","Java","3","11","1","0","3","12"
"5550567","8677","7254","91","77","21","1","9","8","Java","3","28","1","0","3","12"
"5550567","8677","7254","91","77","22","1","10","8","Java","3","62","1","0","3","12"
"5550567","8677","7254","91","77","23","1","11","9","Java","3","35","1","0","3","12"
"5550567","8677","7254","91","77","24","1","12","3","Java","3","7","1","0","3","12"
"5973855","40000","30310","89","375","1","0","0","326","C++","11","779","1","0","9","13"
"5973855","40000","30310","89","375","2","0","0","283","C++","11","762","1","0","9","13"
"5973855","40000","30310","89","375","3","0","0","131","C++","11","438","1","0","9","13"
"5973855","40000","30310","89","375","4","0","0","327","C++","11","919","1","0","9","13"
"5973855","40000","30310","89","375","5","0","0","286","C++","11","824","1","0","9","13"
"5973855","40000","30310","89","375","6","0","0","263","C++","11","1181","1","0","9","13"
"5973855","40000","30310","89","375","7","0","0","284","C++","11","965","1","0","9","13"
"5973855","40000","30310","89","375","8","0","0","193","C++","11","648","1","0","9","13"
"5973855","40000","30310","89","375","9","0","0","326","C++","11","834","1","0","9","13"
"5973855","40000","30310","89","375","10","0","0","219","C++","11","641","1","0","9","13"
"5973855","40000","30310","89","375","11","0","0","266","C++","11","700","1","0","9","13"
"5973855","40000","30310","89","375","12","0","0","180","C++","11","543","1","0","9","13"
"5973855","40000","30310","89","375","13","1","1","229","C++","11","688","1","0","9","13"
"5973855","40000","30310","89","375","14","1","2","313","C++","11","676","1","0","9","13"
